SubNo,TrialNo,Mapping,State,Resp,Acc,Reward,Balance,ReactionTime,UncerCond,RewardedOrNot
3,182,1,0,0,1,10,1360,700,SU,1
3,183,1,0,0,1,10,1370,766,SU,1
3,184,1,1,1,1,10,1380,866,SU,1
3,185,1,1,1,1,10,1390,1366,SU,1
3,186,1,0,0,1,10,1400,1716,SU,1
3,187,1,0,0,1,10,1410,816,SU,1
3,188,1,0,0,1,10,1420,850,SU,1
3,189,1,1,1,1,10,1430,783,SU,1
3,190,1,0,0,1,10,1440,683,SU,1
3,191,1,0,1,0,0,1440,1250,SU,0
3,192,1,1,1,1,10,1450,1083,SU,1
3,193,1,0,0,1,10,1460,633,SU,1
3,194,1,1,1,1,10,1470,1666,SU,1
3,195,1,1,1,1,10,1480,1916,SU,1
3,196,1,1,1,1,10,1490,1216,SU,1
3,197,1,0,0,1,10,1500,850,SU,1
3,198,1,0,0,1,10,1510,666,SU,1
3,199,1,0,1,0,0,1510,983,SU,0
3,200,1,0,1,0,0,1510,1116,SU,0
4,1,0,0,0,1,10,10,3602,SU,1
4,2,0,0,0,1,10,20,1449,SU,1
4,3,0,1,1,1,10,30,1867,SU,1
4,4,0,0,1,0,0,30,2399,SU,0
4,5,0,0,1,0,0,30,4181,SU,0
4,6,0,1,0,0,0,30,2466,SU,0
4,7,0,0,1,0,0,30,5200,SU,0
4,8,0,1,0,0,0,30,1400,SU,0
4,9,0,1,0,0,0,30,4800,SU,0
4,10,0,1,1,1,10,40,4700,SU,1
4,11,0,0,1,0,0,40,1716,SU,0
4,12,0,1,0,0,0,40,833,SU,0
4,13,0,1,0,0,0,40,3750,SU,0
4,14,0,0,1,0,0,40,2983,SU,0
4,15,0,0,0,1,10,50,733,SU,1
4,16,0,0,0,1,10,60,800,SU,1
4,17,0,1,0,0,0,60,816,SU,0
4,18,0,0,1,0,0,60,1116,SU,0
4,19,0,1,0,0,0,60,933,SU,0
4,20,0,0,1,0,0,60,1950,SU,0
4,21,0,0,0,1,10,70,1783,SU,1
4,22,0,0,0,1,10,80,716,SU,1
4,23,0,0,0,1,10,90,1100,SU,1
4,24,0,1,0,0,0,90,966,SU,0
4,25,0,0,1,0,0,90,1400,SU,0
4,26,0,0,0,1,10,100,5633,SU,1
4,27,0,1,0,0,0,100,2300,SU,0
4,28,0,1,1,1,10,110,1866,SU,1
4,29,0,1,1,1,10,120,683,SU,1
4,30,0,0,1,0,0,120,600,SU,0
4,31,0,0,0,1,10,130,1450,SU,1
4,32,0,0,0,1,10,140,900,SU,1
4,33,0,1,1,1,10,150,2616,SU,1
4,34,0,0,0,1,10,160,2150,SU,1
4,35,0,1,1,1,10,170,4416,SU,1
4,36,0,0,0,1,10,180,1250,SU,1
4,37,0,1,1,1,10,190,1100,SU,1
4,38,0,1,1,1,10,200,1400,SU,1
4,39,0,0,1,0,0,200,1333,SU,0
4,40,0,1,1,1,10,210,1083,SU,1
4,41,0,0,0,1,10,220,2666,SU,1
4,42,0,1,1,1,10,230,2250,SU,1
4,43,0,1,0,0,0,230,3850,SU,0
4,44,0,0,1,0,0,230,1016,SU,0
4,45,0,0,0,1,10,240,1383,SU,1
4,46,0,0,1,0,0,240,1233,SU,0
4,47,0,1,1,1,10,250,4633,SU,1
4,48,0,1,0,0,0,250,2016,SU,0
4,49,0,1,0,0,0,250,3300,SU,0
4,50,0,0,0,1,10,260,866,SU,1
4,51,0,1,0,0,0,260,750,SU,0
4,52,0,1,1,1,10,270,5633,SU,1
4,53,0,0,1,0,0,270,1350,SU,0
4,54,0,1,1,1,10,280,1433,SU,1
4,55,0,1,0,0,0,280,966,SU,0
4,56,0,0,1,0,0,280,1366,SU,0
4,57,0,1,0,0,0,280,1516,SU,0
4,58,0,1,1,1,10,290,2983,SU,1
4,59,0,1,1,1,10,300,2000,SU,1
4,60,0,0,0,1,10,310,2000,SU,1
4,61,0,1,1,1,10,320,1700,SU,1
4,62,0,0,1,0,0,320,6250,SU,0
4,63,0,1,1,1,10,330,1750,SU,1
4,64,0,0,0,1,10,340,5066,SU,1
4,65,0,0,0,1,10,350,1500,SU,1
4,66,0,1,0,0,0,350,2166,SU,0
4,67,0,0,0,1,10,360,1266,SU,1
4,68,0,1,1,1,10,370,2700,SU,1
4,69,0,1,1,1,10,380,833,SU,1
4,70,0,0,0,1,10,390,983,SU,1
4,71,0,1,1,1,10,400,1400,SU,1
4,72,0,1,1,1,10,410,2066,SU,1
4,73,0,1,0,0,0,410,783,SU,0
4,74,0,1,1,1,10,420,2433,SU,1
4,75,0,1,0,0,0,420,866,SU,0
4,76,0,0,1,0,0,420,683,SU,0
4,77,0,0,0,1,10,430,900,SU,1
4,78,0,0,0,1,10,440,1900,SU,1
4,79,0,1,0,0,0,440,5033,SU,0
4,80,0,1,0,0,0,440,1583,SU,0
4,81,0,1,1,1,10,450,616,SU,1
4,82,0,0,1,0,0,450,666,SU,0
4,83,0,0,1,0,0,450,916,SU,0
4,84,0,0,0,1,10,460,966,SU,1
4,85,0,1,1,1,10,470,1366,SU,1
4,86,0,0,0,1,10,480,783,SU,1
4,87,0,0,1,0,0,480,2016,SU,0
4,88,0,0,1,0,0,480,583,SU,0
4,89,0,1,0,0,0,480,2516,SU,0
4,90,0,1,1,1,10,490,3216,SU,1
4,91,0,0,0,1,10,500,1116,SU,1
4,92,0,1,1,1,10,510,2283,SU,1
4,93,0,0,0,1,10,520,3183,SU,1
4,94,0,0,0,1,10,530,3783,SU,1
4,95,0,0,0,1,10,540,2700,SU,1
4,96,0,1,1,1,10,550,1483,SU,1
4,97,0,1,0,0,0,550,1733,SU,0
4,98,0,0,0,1,10,560,1283,SU,1
4,99,0,1,1,1,10,570,1433,SU,1
4,100,0,0,0,1,10,580,2050,SU,1
4,101,1,0,0,1,10,590,2500,SU,1
4,102,1,1,0,0,0,590,1667,SU,0
4,103,1,1,0,0,0,590,3733,SU,0
4,104,1,1,1,1,10,600,1733,SU,1
4,105,1,0,1,0,0,600,3183,SU,0
4,106,1,1,1,1,10,610,2666,SU,1
4,107,1,1,0,0,0,610,1483,SU,0
4,108,1,0,1,0,0,610,1033,SU,0
4,109,1,0,0,1,10,620,900,SU,1
4,110,1,1,1,1,10,630,2000,SU,1
4,111,1,0,0,1,10,640,1400,SU,1
4,112,1,1,1,1,10,650,3883,SU,1
4,113,1,1,1,1,10,660,1383,SU,1
4,114,1,0,0,1,10,670,916,SU,1
4,115,1,0,0,1,10,680,2150,SU,1
4,116,1,0,0,1,10,690,833,SU,1
4,117,1,0,0,1,10,700,766,SU,1
4,118,1,1,1,1,10,710,883,SU,1
4,119,1,1,1,1,10,720,1633,SU,1
4,120,1,1,1,1,10,730,1616,SU,1
4,121,1,1,1,1,10,740,1916,SU,1
4,122,1,1,0,0,0,740,833,SU,0
4,123,1,1,0,0,0,740,733,SU,0
4,124,1,1,0,0,0,740,2016,SU,0
4,125,1,1,0,0,0,740,1683,SU,0
4,126,1,0,1,0,0,740,916,SU,0
4,127,1,0,0,1,10,750,1966,SU,1
4,128,1,1,0,0,0,750,1633,SU,0
4,129,1,1,0,0,0,750,2183,SU,0
4,130,1,0,1,0,0,750,733,SU,0
4,131,1,1,0,0,0,750,1583,SU,0
4,132,1,0,1,0,0,750,3283,SU,0
4,133,1,0,1,0,0,750,1383,SU,0
4,134,1,1,0,0,0,750,10250,SU,0
4,135,1,0,0,1,10,760,2466,SU,1
4,136,1,1,0,0,0,760,933,SU,0
4,137,1,0,1,0,0,760,600,SU,0
4,138,1,1,1,1,10,770,2850,SU,1
4,139,1,1,0,0,0,770,800,SU,0
4,140,1,1,1,1,10,780,1233,SU,1
4,141,1,0,1,0,0,780,833,SU,0
4,142,1,0,1,0,0,780,1166,SU,0
4,143,1,1,0,0,0,780,950,SU,0
4,144,1,1,1,1,10,790,4616,SU,1
4,145,1,1,1,1,10,800,4583,SU,1
4,146,1,0,0,1,10,810,3233,SU,1
4,147,1,1,0,0,0,810,1450,SU,0
4,148,1,1,0,0,0,810,733,SU,0
4,149,1,0,1,0,0,810,1000,SU,0
4,150,1,1,0,0,0,810,4733,SU,0
4,151,1,0,1,0,0,810,4433,SU,0
4,152,1,1,1,1,10,820,1933,SU,1
4,153,1,0,1,0,0,820,1666,SU,0
4,154,1,1,0,0,0,820,1916,SU,0
4,155,1,1,0,0,0,820,3983,SU,0
4,156,1,0,1,0,0,820,650,SU,0
4,157,1,1,0,0,0,820,1533,SU,0
4,158,1,1,1,1,10,830,2083,SU,1
4,159,1,1,1,1,10,840,1900,SU,1
4,160,1,0,0,1,10,850,2050,SU,1
4,161,1,1,0,0,0,850,900,SU,0
4,162,1,0,0,1,10,860,2266,SU,1
4,163,1,1,0,0,0,860,716,SU,0
4,164,1,0,0,1,10,870,3850,SU,1
4,165,1,0,1,0,0,870,1050,SU,0
4,166,1,0,0,1,10,880,1216,SU,1
4,167,1,0,1,0,0,880,2666,SU,0
4,168,1,1,0,0,0,880,1550,SU,0
4,169,1,0,1,0,0,880,4933,SU,0
4,170,1,0,1,0,0,880,6866,SU,0
4,171,1,1,0,0,0,880,3600,SU,0
4,172,1,1,1,1,10,890,1800,SU,1
4,173,1,0,0,1,10,900,1866,SU,1
4,174,1,1,0,0,0,900,1283,SU,0
4,175,1,0,0,1,10,910,633,SU,1
4,176,1,0,0,1,10,920,1583,SU,1
4,177,1,1,1,1,10,930,1266,SU,1
4,178,1,0,0,1,10,940,1916,SU,1
4,179,1,0,1,0,0,940,2866,SU,0
4,180,1,1,0,0,0,940,1433,SU,0
4,181,1,0,0,1,10,950,4233,SU,1
4,182,1,1,1,1,10,960,1050,SU,1
4,183,1,0,0,1,10,970,2850,SU,1
4,184,1,0,1,0,0,970,2250,SU,0
4,185,1,1,1,1,10,980,1900,SU,1
4,186,1,0,1,0,0,980,900,SU,0
4,187,1,1,0,0,0,980,1717,SU,0
4,188,1,1,0,0,0,980,1333,SU,0
4,189,1,0,1,0,0,980,2666,SU,0
4,190,1,0,1,0,0,980,1566,SU,0
4,191,1,0,0,1,10,990,683,SU,1
4,192,1,0,0,1,10,1000,600,SU,1
4,193,1,0,0,1,10,1010,1166,SU,1
4,194,1,1,0,0,0,1010,550,SU,0
4,195,1,1,1,1,10,1020,1300,SU,1
4,196,1,0,1,0,0,1020,1266,SU,0
4,197,1,0,0,1,10,1030,5100,SU,1
4,198,1,0,0,1,10,1040,566,SU,1
4,199,1,0,0,1,10,1050,633,SU,1
4,200,1,0,1,0,0,1050,783,SU,0
5,1,1,0,1,0,0,0,2766,SU,0
5,2,1,0,0,1,10,10,8516,SU,1
5,3,1,0,0,1,10,20,2750,SU,1
5,4,1,0,1,0,0,20,3566,SU,0
5,5,1,0,0,1,10,30,2300,SU,1
5,6,1,1,0,0,0,30,10200,SU,0
5,7,1,1,1,1,10,40,2450,SU,1
5,8,1,0,1,0,0,40,5150,SU,0
5,9,1,1,0,0,0,40,2883,SU,0
5,10,1,1,1,1,10,50,2966,SU,1
5,11,1,0,0,1,10,60,3000,SU,1
5,12,1,0,0,1,10,70,4433,SU,1
5,13,1,0,0,1,10,80,9300,SU,1
5,14,1,0,0,1,10,90,1366,SU,1
5,15,1,1,0,0,0,90,5050,SU,0
5,16,1,1,0,0,0,90,1916,SU,0
5,17,1,1,0,0,0,90,1000,SU,0
5,18,1,0,1,0,0,90,866,SU,0
5,19,1,1,0,0,0,90,2450,SU,0
5,20,1,0,0,1,10,100,4183,SU,1
5,21,1,1,1,1,10,110,2550,SU,1
5,22,1,1,0,0,0,110,3016,SU,0
5,23,1,0,0,1,10,120,1600,SU,1
5,24,1,0,1,0,0,120,1816,SU,0
5,25,1,0,0,1,10,130,3533,SU,1
5,26,1,0,0,1,10,140,1016,SU,1
5,27,1,0,0,1,10,150,2616,SU,1
5,28,1,0,0,1,10,160,750,SU,1
5,29,1,1,1,1,10,170,1000,SU,1
5,30,1,1,1,1,10,180,1733,SU,1
5,31,1,0,1,0,0,180,2166,SU,0
5,32,1,0,0,1,10,190,983,SU,1
5,33,1,0,0,1,10,200,1233,SU,1
5,34,1,1,1,1,10,210,1066,SU,1
5,35,1,1,1,1,10,220,783,SU,1
5,36,1,1,1,1,10,230,1100,SU,1
5,37,1,0,0,1,10,240,583,SU,1
5,38,1,1,1,1,10,250,883,SU,1
5,39,1,0,0,1,10,260,916,SU,1
5,40,1,1,1,1,10,270,1566,SU,1
5,41,1,1,0,0,0,270,666,SU,0
5,42,1,1,1,1,10,280,900,SU,1
5,43,1,1,1,1,10,290,766,SU,1
5,44,1,1,0,0,0,290,583,SU,0
5,45,1,1,1,1,10,300,783,SU,1
5,46,1,0,0,1,10,310,683,SU,1
5,47,1,1,1,1,10,320,916,SU,1
5,48,1,0,0,1,10,330,1766,SU,1
5,49,1,1,0,0,0,330,883,SU,0
5,50,1,0,0,1,10,340,883,SU,1
5,51,1,1,1,1,10,350,750,SU,1
5,52,1,0,0,1,10,360,500,SU,1
5,53,1,1,1,1,10,370,533,SU,1
5,54,1,0,1,0,0,370,850,SU,0
5,55,1,1,1,1,10,380,966,SU,1
5,56,1,0,0,1,10,390,866,SU,1
5,57,1,1,0,0,0,390,566,SU,0
5,58,1,1,0,0,0,390,550,SU,0
5,59,1,1,0,0,0,390,616,SU,0
5,60,1,1,1,1,10,400,750,SU,1
5,61,1,0,0,1,10,410,1000,SU,1
5,62,1,0,0,1,10,420,516,SU,1
5,63,1,0,0,1,10,430,766,SU,1
5,64,1,0,0,1,10,440,566,SU,1
5,65,1,1,1,1,10,450,666,SU,1
5,66,1,1,1,1,10,460,717,SU,1
5,67,1,0,0,1,10,470,1183,SU,1
5,68,1,0,0,1,10,480,850,SU,1
5,69,1,1,1,1,10,490,816,SU,1
5,70,1,0,0,1,10,500,716,SU,1
5,71,1,1,1,1,10,510,1083,SU,1
5,72,1,1,0,0,0,510,766,SU,0
5,73,1,1,0,0,0,510,766,SU,0
5,74,1,1,0,0,0,510,650,SU,0
5,75,1,0,0,1,10,520,817,SU,1
5,76,1,1,0,0,0,520,633,SU,0
5,77,1,0,0,1,10,530,683,SU,1
5,78,1,0,0,1,10,540,550,SU,1
5,79,1,0,0,1,10,550,1033,SU,1
5,80,1,1,1,1,10,560,983,SU,1
5,81,1,0,0,1,10,570,733,SU,1
5,82,1,0,0,1,10,580,883,SU,1
5,83,1,1,1,1,10,590,733,SU,1
5,84,1,0,1,0,0,590,1083,SU,0
5,85,1,1,1,1,10,600,866,SU,1
5,86,1,1,1,1,10,610,750,SU,1
5,87,1,0,0,1,10,620,1350,SU,1
5,88,1,1,1,1,10,630,833,SU,1
5,89,1,0,0,1,10,640,533,SU,1
5,90,1,1,1,1,10,650,733,SU,1
5,91,1,1,1,1,10,660,566,SU,1
5,92,1,0,0,1,10,670,633,SU,1
5,93,1,0,0,1,10,680,650,SU,1
5,94,1,1,1,1,10,690,833,SU,1
5,95,1,0,0,1,10,700,700,SU,1
5,96,1,1,1,1,10,710,800,SU,1
5,97,1,1,1,1,10,720,833,SU,1
5,98,1,0,0,1,10,730,583,SU,1
5,99,1,1,1,1,10,740,866,SU,1
5,100,1,0,0,1,10,750,633,SU,1
5,101,0,0,1,0,0,750,633,SU,0
5,102,0,0,1,0,0,750,1000,SU,0
5,103,0,1,1,1,10,760,600,SU,1
5,104,0,1,0,0,0,760,999,SU,0
5,105,0,0,1,0,0,760,866,SU,0
5,106,0,1,0,0,0,760,666,SU,0
5,107,0,1,0,0,0,760,783,SU,0
5,108,0,1,1,1,10,770,1833,SU,1
5,109,0,1,1,1,10,780,3400,SU,1
5,110,0,1,1,1,10,790,800,SU,1
5,111,0,1,1,1,10,800,883,SU,1
5,112,0,0,0,1,10,810,600,SU,1
5,113,0,0,0,1,10,820,916,SU,1
5,114,0,0,0,1,10,830,1066,SU,1
5,115,0,0,0,1,10,840,516,SU,1
5,116,0,0,0,1,10,850,816,SU,1
5,117,0,0,0,1,10,860,650,SU,1
5,118,0,1,1,1,10,870,716,SU,1
5,119,0,0,0,1,10,880,1183,SU,1
5,120,0,1,1,1,10,890,683,SU,1
5,121,0,0,0,1,10,900,683,SU,1
5,122,0,1,0,0,0,900,633,SU,0
5,123,0,0,0,1,10,910,1100,SU,1
5,124,0,1,1,1,10,920,816,SU,1
5,125,0,1,1,1,10,930,666,SU,1
5,126,0,0,0,1,10,940,766,SU,1
5,127,0,0,0,1,10,950,566,SU,1
5,128,0,0,0,1,10,960,666,SU,1
5,129,0,0,1,0,0,960,750,SU,0
5,130,0,0,0,1,10,970,483,SU,1
5,131,0,0,0,1,10,980,1016,SU,1
5,132,0,0,0,1,10,990,1033,SU,1
5,133,0,1,1,1,10,1000,633,SU,1
5,134,0,0,0,1,10,1010,616,SU,1
5,135,0,1,0,0,0,1010,633,SU,0
5,136,0,1,0,0,0,1010,866,SU,0
5,137,0,1,0,0,0,1010,550,SU,0
5,138,0,1,0,0,0,1010,816,SU,0
5,139,0,1,1,1,10,1020,766,SU,1
5,140,0,0,1,0,0,1020,600,SU,0
5,141,0,1,0,0,0,1020,966,SU,0
5,142,0,0,1,0,0,1020,1416,SU,0
5,143,0,0,0,1,10,1030,1783,SU,1
5,144,0,0,0,1,10,1040,1516,SU,1
5,145,0,1,1,1,10,1050,616,SU,1
5,146,0,0,0,1,10,1060,783,SU,1
5,147,0,0,0,1,10,1070,566,SU,1
5,148,0,1,0,0,0,1070,716,SU,0
5,149,0,0,0,1,10,1080,700,SU,1
5,150,0,0,1,0,0,1080,716,SU,0
5,151,0,0,0,1,10,1090,516,SU,1
5,152,0,0,0,1,10,1100,700,SU,1
5,153,0,1,1,1,10,1110,783,SU,1
5,154,0,1,1,1,10,1120,700,SU,1
5,155,0,0,0,1,10,1130,633,SU,1
5,156,0,1,0,0,0,1130,533,SU,0
5,157,0,1,0,0,0,1130,1516,SU,0
5,158,0,1,0,0,0,1130,516,SU,0
5,159,0,1,1,1,10,1140,966,SU,1
5,160,0,1,1,1,10,1150,633,SU,1
5,161,0,1,0,0,0,1150,800,SU,0
5,162,0,0,0,1,10,1160,583,SU,1
5,163,0,1,1,1,10,1170,700,SU,1
5,164,0,0,0,1,10,1180,616,SU,1
5,165,0,0,0,1,10,1190,650,SU,1
5,166,0,1,1,1,10,1200,766,SU,1
5,167,0,1,1,1,10,1210,733,SU,1
5,168,0,1,0,0,0,1210,1133,SU,0
5,169,0,1,0,0,0,1210,683,SU,0
5,170,0,1,0,0,0,1210,600,SU,0
5,171,0,0,0,1,10,1220,600,SU,1
5,172,0,0,0,1,10,1230,650,SU,1
5,173,0,0,0,1,10,1240,716,SU,1
5,174,0,0,0,1,10,1250,516,SU,1
5,175,0,0,1,0,0,1250,733,SU,0
5,176,0,1,0,0,0,1250,1066,SU,0
5,177,0,1,0,0,0,1250,1066,SU,0
5,178,0,1,1,1,10,1260,916,SU,1
5,179,0,1,1,1,10,1270,583,SU,1
5,180,0,0,1,0,0,1270,733,SU,0
5,181,0,0,0,1,10,1280,1066,SU,1
5,182,0,1,1,1,10,1290,816,SU,1
5,183,0,0,0,1,10,1300,866,SU,1
5,184,0,1,0,0,0,1300,783,SU,0
5,185,0,1,0,0,0,1300,566,SU,0
5,186,0,1,0,0,0,1300,850,SU,0
5,187,0,0,0,1,10,1310,516,SU,1
5,188,0,0,0,1,10,1320,833,SU,1
5,189,0,0,0,1,10,1330,750,SU,1
5,190,0,1,0,0,0,1330,1050,SU,0
5,191,0,1,1,1,10,1340,816,SU,1
5,192,0,0,0,1,10,1350,766,SU,1
5,193,0,0,0,1,10,1360,850,SU,1
5,194,0,1,0,0,0,1360,833,SU,0
5,195,0,0,0,1,10,1370,616,SU,1
5,196,0,0,0,1,10,1380,700,SU,1
5,197,0,1,1,1,10,1390,666,SU,1
5,198,0,1,1,1,10,1400,783,SU,1
5,199,0,1,0,0,0,1400,850,SU,0
5,200,0,0,0,1,10,1410,933,SU,1
6,1,1,0,0,1,10,10,1250,SU,1
6,2,1,1,1,1,10,20,1816,SU,1
6,3,1,0,1,0,0,20,1383,SU,0
6,4,1,1,0,0,0,20,2933,SU,0
6,5,1,1,0,0,0,20,1783,SU,0
6,6,1,1,1,1,10,30,550,SU,1
6,7,1,1,1,1,10,40,2883,SU,1
6,8,1,0,1,0,0,40,1050,SU,0
6,9,1,1,1,1,10,50,2700,SU,1
6,10,1,1,1,1,10,60,2366,SU,1
6,11,1,1,1,1,10,70,1083,SU,1
6,12,1,1,1,1,10,80,800,SU,1
6,13,1,0,1,0,0,80,1016,SU,0
6,14,1,0,1,0,0,80,1166,SU,0
6,15,1,0,0,1,10,90,750,SU,1
6,16,1,0,0,1,10,100,850,SU,1
6,17,1,1,0,0,0,100,1466,SU,0
6,18,1,1,0,0,0,100,1600,SU,0
6,19,1,0,1,0,0,100,750,SU,0
6,20,1,0,1,0,0,100,1900,SU,0
6,21,1,0,1,0,0,100,1750,SU,0
6,22,1,0,0,1,10,110,733,SU,1
6,23,1,1,1,1,10,120,1483,SU,1
6,24,1,1,0,0,0,120,2250,SU,0
6,25,1,1,1,1,10,130,566,SU,1
6,26,1,0,1,0,0,130,666,SU,0
6,27,1,0,1,0,0,130,1133,SU,0
6,28,1,1,1,1,10,140,1850,SU,1
6,29,1,1,1,1,10,150,1066,SU,1
6,30,1,1,1,1,10,160,1950,SU,1
6,31,1,0,0,1,10,170,1916,SU,1
6,32,1,0,0,1,10,180,1600,SU,1
6,33,1,0,0,1,10,190,550,SU,1
6,34,1,1,1,1,10,200,1533,SU,1
6,35,1,1,1,1,10,210,766,SU,1
6,36,1,0,0,1,10,220,1316,SU,1
6,37,1,1,0,0,0,220,633,SU,0
6,38,1,0,1,0,0,220,1983,SU,0
6,39,1,1,1,1,10,230,1550,SU,1
6,40,1,0,0,1,10,240,716,SU,1
6,41,1,1,1,1,10,250,1516,SU,1
6,42,1,1,1,1,10,260,1433,SU,1
6,43,1,1,1,1,10,270,883,SU,1
6,44,1,0,1,0,0,270,3533,SU,0
6,45,1,1,1,1,10,280,3850,SU,1
6,46,1,1,1,1,10,290,800,SU,1
6,47,1,1,1,1,10,300,1800,SU,1
6,48,1,0,0,1,10,310,566,SU,1
6,49,1,0,0,1,10,320,850,SU,1
6,50,1,1,0,0,0,320,2800,SU,0
6,51,1,1,0,0,0,320,1150,SU,0
6,52,1,0,1,0,0,320,716,SU,0
6,53,1,1,1,1,10,330,1600,SU,1
6,54,1,0,0,1,10,340,1566,SU,1
6,55,1,0,0,1,10,350,1750,SU,1
6,56,1,0,0,1,10,360,983,SU,1
6,57,1,1,1,1,10,370,800,SU,1
6,58,1,0,0,1,10,380,1250,SU,1
6,59,1,1,1,1,10,390,1450,SU,1
6,60,1,0,0,1,10,400,2366,SU,1
6,61,1,1,0,0,0,400,1150,SU,0
6,62,1,0,1,0,0,400,1166,SU,0
6,63,1,1,1,1,10,410,983,SU,1
6,64,1,0,1,0,0,410,1600,SU,0
6,65,1,0,0,1,10,420,1100,SU,1
6,66,1,0,0,1,10,430,700,SU,1
6,67,1,0,0,1,10,440,766,SU,1
6,68,1,0,0,1,10,450,2116,SU,1
6,69,1,0,1,0,0,450,533,SU,0
6,70,1,0,1,0,0,450,1550,SU,0
6,71,1,0,0,1,10,460,883,SU,1
6,72,1,0,0,1,10,470,983,SU,1
6,73,1,0,0,1,10,480,1150,SU,1
6,74,1,0,0,1,10,490,566,SU,1
6,75,1,0,0,1,10,500,733,SU,1
6,76,1,1,0,0,0,500,633,SU,0
6,77,1,1,1,1,10,510,2550,SU,1
6,78,1,0,1,0,0,510,1250,SU,0
6,79,1,1,1,1,10,520,2200,SU,1
6,80,1,0,1,0,0,520,1366,SU,0
6,81,1,1,0,0,0,520,1916,SU,0
6,82,1,1,1,1,10,530,750,SU,1
6,83,1,0,1,0,0,530,983,SU,0
6,84,1,1,1,1,10,540,3333,SU,1
6,85,1,1,1,1,10,550,1433,SU,1
6,86,1,1,1,1,10,560,966,SU,1
6,87,1,0,1,0,0,560,1150,SU,0
6,88,1,0,0,1,10,570,866,SU,1
6,89,1,0,0,1,10,580,750,SU,1
6,90,1,1,0,0,0,580,1166,SU,0
6,91,1,0,0,1,10,590,650,SU,1
6,92,1,1,1,1,10,600,550,SU,1
6,93,1,1,1,1,10,610,866,SU,1
6,94,1,1,1,1,10,620,783,SU,1
6,95,1,1,1,1,10,630,1600,SU,1
6,96,1,1,1,1,10,640,750,SU,1
6,97,1,0,1,0,0,640,1366,SU,0
6,98,1,0,0,1,10,650,650,SU,1
6,99,1,1,1,1,10,660,2133,SU,1
6,100,1,1,1,1,10,670,900,SU,1
6,101,0,1,1,1,10,680,2216,SU,1
6,102,0,1,1,1,10,690,933,SU,1
6,103,0,1,1,1,10,700,1233,SU,1
6,104,0,0,1,0,0,700,816,SU,0
6,105,0,1,0,0,0,700,1183,SU,0
6,106,0,0,0,1,10,710,1516,SU,1
6,107,0,1,0,0,0,710,1616,SU,0
6,108,0,0,1,0,0,710,1983,SU,0
6,109,0,1,1,1,10,720,1000,SU,1
6,110,0,1,1,1,10,730,900,SU,1
6,111,0,0,1,0,0,730,1517,SU,0
6,112,0,0,0,1,10,740,1800,SU,1
6,113,0,1,1,1,10,750,4016,SU,1
6,114,0,1,1,1,10,760,699,SU,1
6,115,0,1,1,1,10,770,783,SU,1
6,116,0,1,1,1,10,780,883,SU,1
6,117,0,1,1,1,10,790,716,SU,1
6,118,0,1,1,1,10,800,950,SU,1
6,119,0,0,1,0,0,800,933,SU,0
6,120,0,0,0,1,10,810,750,SU,1
6,121,0,0,0,1,10,820,733,SU,1
6,122,0,0,0,1,10,830,766,SU,1
6,123,0,1,1,1,10,840,950,SU,1
6,124,0,1,0,0,0,840,1150,SU,0
6,125,0,0,0,1,10,850,750,SU,1
6,126,0,0,0,1,10,860,733,SU,1
6,127,0,1,0,0,0,860,750,SU,0
6,128,0,0,1,0,0,860,2266,SU,0
6,129,0,1,1,1,10,870,1066,SU,1
6,130,0,1,1,1,10,880,883,SU,1
6,131,0,1,1,1,10,890,1150,SU,1
6,132,0,0,1,0,0,890,833,SU,0
6,133,0,0,0,1,10,900,900,SU,1
6,134,0,0,0,1,10,910,716,SU,1
6,135,0,0,0,1,10,920,816,SU,1
6,136,0,0,0,1,10,930,916,SU,1
6,137,0,0,0,1,10,940,1100,SU,1
6,138,0,0,0,1,10,950,833,SU,1
6,139,0,0,0,1,10,960,566,SU,1
6,140,0,1,0,0,0,960,1166,SU,0
6,141,0,1,0,0,0,960,983,SU,0
6,142,0,0,0,1,10,970,866,SU,1
6,143,0,1,0,0,0,970,750,SU,0
6,144,0,0,1,0,0,970,750,SU,0
6,145,0,0,0,1,10,980,2133,SU,1
6,146,0,1,0,0,0,980,800,SU,0
6,147,0,0,0,1,10,990,1083,SU,1
6,148,0,1,0,0,0,990,683,SU,0
6,149,0,0,0,1,10,1000,1000,SU,1
6,150,0,0,0,1,10,1010,1316,SU,1
6,151,0,0,0,1,10,1020,616,SU,1
6,152,0,0,0,1,10,1030,900,SU,1
6,153,0,0,0,1,10,1040,633,SU,1
6,154,0,1,1,1,10,1050,850,SU,1
6,155,0,0,0,1,10,1060,1166,SU,1
6,156,0,1,1,1,10,1070,3366,SU,1
6,157,0,0,0,1,10,1080,783,SU,1
6,158,0,1,1,1,10,1090,1683,SU,1
6,159,0,1,1,1,10,1100,2233,SU,1
6,160,0,1,1,1,10,1110,1150,SU,1
6,161,0,0,1,0,0,1110,1233,SU,0
6,162,0,1,1,1,10,1120,5183,SU,1
6,163,0,0,1,0,0,1120,1300,SU,0
6,164,0,1,1,1,10,1130,1800,SU,1
6,165,0,0,0,1,10,1140,3216,SU,1
6,166,0,0,0,1,10,1150,950,SU,1
6,167,0,1,0,0,0,1150,666,SU,0
6,168,0,1,1,1,10,1160,2833,SU,1
